Phase,Iteration,Time,Speed,Acceleration,F Motor,F Res,F Total,F Motor/TM,F Res/TM,Torque,RPM
Accelerating,99,49.5,49.5,0.726741,93.8677,9.28314,84.5846,3.91115,2.19425e-312,1290.68,1317.02,1479.8,1541.46,1479.8
Accelerating,100,50,50,0.718019,92.9196,9.35016,83.5694,3.87165,2.19425e-312,1290.55,1316.89,1479.65,1541.3,1479.65
Accelerating,101,50.5,50.5,0.709456,91.9904,9.41757,82.5728,3.83293,2.19425e-312,1290.42,1316.76,1479.5,1541.15,1479.5
Accelerating,102,51,51,0.701048,91.0796,9.4854,81.5942,3.79498,2.19425e-312,1290.29,1316.63,1479.36,1541,1479.36
Accelerating,103,51.5,51.5,0.69279,90.1866,9.55362,80.633,3.75778,2.19425e-312,1290.17,1316.5,1479.21,1540.85,1479.21
Accelerating,104,52,52,0.684677,89.311,9.62226,79.6888,3.72129,2.19425e-312,1290.05,1316.38,1479.07,1540.7,1479.07
Accelerating,105,52.5,52.5,0.676705,88.4523,9.69129,78.761,3.68551,2.19425e-312,1289.93,1316.25,1478.94,1540.56,1478.94
Accelerating,106,53,53,0.668871,87.6099,9.76073,77.8491,3.65041,2.19425e-312,1289.81,1316.13,1478.8,1540.42,1478.8
Accelerating,107,53.5,53.5,0.66117,86.7834,9.83058,76.9528,3.61597,2.19425e-312,1289.7,1316.02,1478.67,1540.28,1478.67
Accelerating,108,54,54,0.653597,85.9723,9.90083,76.0715,3.58218,2.19425e-312,1289.58,1315.9,1478.54,1540.15,1478.54
Accelerating,109,54.5,54.5,0.646151,85.1763,9.97149,75.2048,3.54901,2.19425e-312,1289.47,1315.79,1478.42,1540.02,1478.42
Accelerating,110,55,55,0.638826,84.3948,10.0425,74.3523,3.51645,2.19425e-312,1289.37,1315.68,1478.29,1539.89,1478.29
Accelerating,111,55.5,55.5,0.63162,83.6276,10.114,73.5136,3.48448,2.19425e-312,1289.26,1315.57,1478.17,1539.76,1478.17
Accelerating,112,56,56,0.62453,82.8742,10.1859,72.6883,3.45309,2.19425e-312,1289.15,1315.46,1478.05,1539.63,1478.05
Accelerating,113,56.5,56.5,0.617551,82.1343,10.2582,71.8761,3.42226,2.19425e-312,1289.05,1315.36,1477.93,1539.51,1477.93
Accelerating,114,57,57,0.610682,81.4074,10.3308,71.0766,3.39198,2.19425e-312,1288.95,1315.26,1477.82,1539.39,1477.82
Accelerating,115,57.5,57.5,0.603918,80.6933,10.4039,70.2894,3.36222,2.19425e-312,1288.85,1315.15,1477.7,1539.27,1477.7
Accelerating,116,58,58,0.597258,79.9916,10.4774,69.5142,3.33298,2.19425e-312,1288.75,1315.06,1477.59,1539.16,1477.59
Accelerating,117,58.5,58.5,0.590698,79.302,10.5513,68.7507,3.30425,2.19425e-312,1288.66,1314.96,1477.48,1539.04,1477.48
Accelerating,118,59,59,0.584237,78.6242,10.6256,67.9986,3.27601,2.19425e-312,1288.56,1314.86,1477.37,1538.93,1477.37
Accelerating,119,59.5,59.5,0.57787,77.9579,10.7003,67.2576,3.24825,2.19425e-312,1288.47,1314.77,1477.27,1538.82,1477.27
Accelerating,120,60,60,0.571596,77.3028,10.7754,66.5274,3.22095,2.19425e-312,1288.38,1314.67,1477.16,1538.71,1477.16
Accelerating,121,60.5,60.5,0.565412,76.6586,10.8509,65.8077,3.19411,2.19425e-312,1288.29,1314.58,1477.06,1538.6,1477.06
Accelerating,122,61,61,0.559317,76.0251,10.9268,65.0983,3.16771,2.19425e-312,1288.2,1314.49,1476.96,1538.5,1476.96
Accelerating,123,61.5,61.5,0.553307,75.4019,11.0032,64.3988,3.14175,2.19425e-312,1288.12,1314.4,1476.86,1538.39,1476.86
Accelerating,124,62,62,0.547381,74.7889,11.0799,63.709,3.1162,2.19425e-312,1288.03,1314.32,1476.76,1538.29,1476.76
Accelerating,125,62.5,62.5,0.541536,74.1858,11.157,63.0288,3.09107,2.19425e-312,1287.95,1314.23,1476.67,1538.19,1476.67
Accelerating,126,63,63,0.535771,73.5923,11.2346,62.3577,3.06635,2.19425e-312,1287.87,1314.15,1476.57,1538.09,1476.57
Accelerating,127,63.5,63.5,0.530083,73.0082,11.3125,61.6957,3.04201,2.19425e-312,1287.78,1314.07,1476.48,1538,1476.48
Accelerating,128,64,64,0.52447,72.4334,11.3908,61.0425,3.01806,2.19425e-312,1287.7,1313.98,1476.39,1537.9,1476.39
Accelerating,129,64.5,64.5,0.518932,71.8675,11.4696,60.3979,2.99448,2.19425e-312,1287.63,1313.9,1476.3,1537.81,1476.3
Accelerating,130,65,65,0.513465,71.3104,11.5487,59.7616,2.97127,2.19425e-312,1287.55,1313.82,1476.21,1537.72,1476.21
Accelerating,131,65.5,65.5,0.508068,70.7618,11.6283,59.1335,2.94841,2.19425e-312,1287.47,1313.75,1476.12,1537.63,1476.12
Accelerating,132,66,66,0.498135,69.6856,11.7083,57.9773,2.90357,2.19425e-312,1277.57,1303.64,1464.77,1525.8,1464.77
