Phase,Iteration,Time (s),Total time (s),Distance (m),TotalDistance (m),Odo (m),Braking Distance,Slope,Radius,Speed (km/h),Speed Limit(km/h),Speed (m/s),Acceleration (km/h/s),Acceleration (m/s2),F Motor,F Res,F Total,F Motor /TM,F Res / TM,Torque,RPM,P Wheel,P_motor Out,P_motor In,P_vvvf,P_catenary,Catenary current,VVVF current,Energy Consumption,Energy of Powering,Energy of APS,Energy Catenary,Run res at 0,Run res at 5,Run res at 10,Run res at 25
Coasting,42,1,42,19.246706292575556,618.4150399555693,618.4150399555693,185.58665497436238,0,2000,69.21948970405607,70,19.227636028904463,-0.13760147583318902,-0.03822263217588584,0,13.339698629384158,-13.339698629384158,0,0.5558207762243399,0,1281.0027842673348,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,43,1,43,19.20852471281652,637.6235646683858,637.6235646683858,184.8509936300125,0,2000,69.08218274292238,70,19.189495206367326,-0.13730696113369323,-0.038140822537137006,0,13.311147065460815,-13.311147065460815,0,0.554631127727534,0,1278.4617282690378,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,44,1,44,19.17042479509876,656.7939894634845,656.7939894634845,184.11836313759736,0,2000,68.94516922961947,70,19.151435897116517,-0.1370135133029163,-0.03805930925081008,0,13.282698928532717,-13.282698928532717,0,0.5534457886888632,0,1275.92610293037,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,45,1,45,19.13240624249111,675.9263957059757,675.9263957059757,183.38874846068157,0,2000,68.80844811267978,70,19.113457809077715,-0.1367211169396819,-0.037978088038800525,0,13.254352725541382,-13.254352725541382,0,0.5522646968975576,0,1273.3958887924634,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,46,1,46,19.09446876505832,695.020864471034,695.020864471034,182.66213470969703,0,2000,68.67201832523462,70,19.075560645898502,-0.1364297874451663,-0.03789716317921286,0,13.226109949545286,-13.226109949545286,0,0.5510879145643869,0,1270.8710661114314,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,47,1,47,19.0566120643089,714.0774765353428,714.0774765353428,181.9385069776759,0,2000,68.53587882143357,70,19.03774411706488,-0.13613950380105058,-0.037816528833625164,0,13.197968562935182,-13.197968562935182,0,0.549915356788966,0,1268.35161553236,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,48,1,48,19.018835852648067,733.0963123879909,733.0963123879909,181.2178505334192,0,2000,68.40002855542623,70,19.000007932062843,-0.13585026600733474,-0.037736185002037424,0,13.16992856571106,-13.16992856571106,0,0.5487470235712942,0,1265.8375177003347,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,49,1,49,18.981139839561823,752.0774522275527,752.0774522275527,180.50015070922547,0,2000,68.26446648697936,70,18.96235180193871,-0.135562068446876,-0.03765613012413222,0,13.141989413322145,-13.141989413322145,0,0.547582892221756,0,1263.3287533643952,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,50,1,50,18.943523736876642,771.0209759644293,771.0209759644293,179.78539293024411,0,2000,68.129191596878,70,18.92477544357722,-0.13527489010135543,-0.03757635836148762,0,13.11414906815918,-13.11414906815918,0,0.5464228778399659,0,1260.8253036625529,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,51,1,51,18.90598726439648,789.9269632288258,789.9269632288258,179.0735627949117,0,2000,67.9942028448889,70,18.887278568024698,-0.13498875198909202,-0.03749687555252556,0,13.08640956783142,-13.08640956783142,0,0.5452670653263092,0,1258.327149343847,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,52,1,52,18.86853013024843,808.7954933590743,808.7954933590743,178.36464585308246,0,2000,67.8594992020131,70,18.849860889448088,-0.13470364287580033,-0.0374176785766112,0,13.058769823237308,-13.058769823237308,0,0.5441154093015544,0,1255.8342713652225,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,53,1,53,18.831152050159776,827.626645409234,827.626645409234,177.6586277757722,0,2000,67.72507965465279,70,18.81252212629245,-0.134419547360304,-0.037338763155640005,0,13.03122834131836,-13.03122834131836,0,0.5429678475549317,0,1253.3466509686446,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,54,1,54,18.79385274471462,846.4204981539486,846.4204981539486,176.9554943761213,0,2000,67.59094316819187,70,18.775261991164417,-0.13413648646092213,-0.037260135128033924,0,13.003787159683839,-13.003787159683839,0,0.5418244649868266,0,1250.8642690071058,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,55,1,55,18.75663192360039,865.177130077549,865.177130077549,176.25523141843146,0,2000,67.457088755668,70,18.738080209907785,-0.13385441252387403,-0.03718178125663167,0,12.976441658564454,-12.976441658564454,0,0.5406850691068522,0,1248.3871072154968,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,56,1,56,18.719489319279457,883.8966193968284,883.8966193968284,175.5578249764687,0,2000,67.32351539369934,70,18.700976498249826,-0.13357336196865488,-0.037103711657959684,0,12.94919536862793,-12.94919536862793,0,0.5395498070261637,0,1245.9151466547162,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,57,1,57,18.682424642420834,902.5790440392493,902.5790440392493,174.86326099404596,0,2000,67.19022209532356,70,18.663950582034335,-0.13329329837576953,-0.03702591621549153,0,12.922044759206546,-12.922044759206546,0,0.5384185316336061,0,1243.4483690596549,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,58,1,58,18.645437623926576,921.2244816631759,921.2244816631759,174.17152566430963,0,2000,67.05720785817716,70,18.627002182827002,-0.13301423714639415,-0.03694839920733171,0,12.894991323358767,-12.894991323358767,0,0.5372913051399486,0,1240.986755880184,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,59,1,59,18.608527983223322,939.8330096463992,939.8330096463992,173.4826051595207,0,2000,66.92447170091495,70,18.590131028031944,-0.13273615726220983,-0.036871154795058286,0,12.868033023475343,-12.868033023475343,0,0.536168042644806,0,1238.5302889551488,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,60,1,60,18.5716954506344,958.4047050970336,958.4047050970336,172.79648581969775,0,2000,66.79201262679055,70,18.55333684077517,-0.13245907412439278,-0.03679418725677577,0,12.841171352614746,-12.841171352614746,0,0.5350488063589477,0,1236.078949838373,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,61,1,61,18.534939747146765,976.9396448441803,976.9396448441803,172.11315396363224,0,2000,66.65982964467476,70,18.516619345743003,-0.13218298211580035,-0.03671749503216676,0,12.814405766226198,-12.814405766226198,0,0.5339335735927583,0,1233.6327201876336,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,62,1,62,18.498260598226906,995.4379054424072,995.4379054424072,171.43259599757175,0,2000,66.52792179424068,70,18.47997827617798,-0.13190785043407996,-0.03664106956502221,0,12.78773327819275,-12.78773327819275,0,0.5328222199246979,0,1231.191582230749,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,63,1,63,18.461657741395456,1013.8995631838027,1013.8995631838027,170.75479854400479,0,2000,66.3962880843591,70,18.44341335676643,-0.13163370988158413,-0.03656491941155114,0,12.761156874631348,-12.761156874631348,0,0.5317148697763062,0,1228.7555176254955,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,64,1,64,18.42513089706064,1032.3246940808633,1032.3246940808633,170.07974812427494,0,2000,66.26492756593743,70,18.40692432387152,-0.13136051842167495,-0.036489032894909706,0,12.734672480323487,-12.734672480323487,0,0.530611353346812,0,1226.3245088075976,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
